"Step","transformer-2-(bin) - val/acc_bin","transformer-2-(bin) - val/acc_bin__MIN","transformer-2-(bin) - val/acc_bin__MAX","transformer-2 - val/acc_bin","transformer-2 - val/acc_bin__MIN","transformer-2 - val/acc_bin__MAX"
"225","0.7485339641571045","0.7485339641571045","0.7485339641571045","0.742108166217804","0.742108166217804","0.742108166217804"
"226","0.7375534176826477","0.7375534176826477","0.7375534176826477","0.7680378556251526","0.7680378556251526","0.7680378556251526"
"227","0.7464243173599243","0.7464243173599243","0.7464243173599243","0.7660714983940125","0.7660714983940125","0.7660714983940125"
"228","0.7508165836334229","0.7508165836334229","0.7508165836334229","0.7651867270469666","0.7651867270469666","0.7651867270469666"
"229","0.7479224801063538","0.7479224801063538","0.7479224801063538","0.7434241771697998","0.7434241771697998","0.7434241771697998"
"230","0.7486482262611389","0.7486482262611389","0.7486482262611389","0.7660815715789795","0.7660815715789795","0.7660815715789795"
"231","0.7451163530349731","0.7451163530349731","0.7451163530349731","0.7393193244934082","0.7393193244934082","0.7393193244934082"
"232","0.7467638254165649","0.7467638254165649","0.7467638254165649","0.7647197246551514","0.7647197246551514","0.7647197246551514"
"233","0.7462199330329895","0.7462199330329895","0.7462199330329895","0.737707793712616","0.737707793712616","0.737707793712616"
"234","0.7487502098083496","0.7487502098083496","0.7487502098083496","0.7722382545471191","0.7722382545471191","0.7722382545471191"
"235","0.7518877983093262","0.7518877983093262","0.7518877983093262","0.744730532169342","0.744730532169342","0.744730532169342"
"236","0.7492165565490723","0.7492165565490723","0.7492165565490723","0.7703936100006104","0.7703936100006104","0.7703936100006104"
"237","0.7511889338493347","0.7511889338493347","0.7511889338493347","0.7635509967803955","0.7635509967803955","0.7635509967803955"
"238","0.7504442930221558","0.7504442930221558","0.7504442930221558","0.7525786757469177","0.7525786757469177","0.7525786757469177"
"239","0.751723051071167","0.751723051071167","0.751723051071167","0.7639069557189941","0.7639069557189941","0.7639069557189941"
"240","0.7450308799743652","0.7450308799743652","0.7450308799743652","0.7542003393173218","0.7542003393173218","0.7542003393173218"
"241","0.7340847849845886","0.7340847849845886","0.7340847849845886","0.7373568415641785","0.7373568415641785","0.7373568415641785"
"242","0.7383954524993896","0.7383954524993896","0.7383954524993896","0.7680209875106812","0.7680209875106812","0.7680209875106812"
"243","0.7462847232818604","0.7462847232818604","0.7462847232818604","0.7644861936569214","0.7644861936569214","0.7644861936569214"
"244","0.7435872554779053","0.7435872554779053","0.7435872554779053","0.7747678160667419","0.7747678160667419","0.7747678160667419"
"245","0.7524446845054626","0.7524446845054626","0.7524446845054626","0.7466694712638855","0.7466694712638855","0.7466694712638855"
"246","0.7507851123809814","0.7507851123809814","0.7507851123809814","0.773811399936676","0.773811399936676","0.773811399936676"
"247","0.743097722530365","0.743097722530365","0.743097722530365","0.7654837369918823","0.7654837369918823","0.7654837369918823"
"248","0.7414101362228394","0.7414101362228394","0.7414101362228394","0.7483369708061218","0.7483369708061218","0.7483369708061218"
"249","0.7416468262672424","0.7416468262672424","0.7416468262672424","0.776790976524353","0.776790976524353","0.776790976524353"
"250","0.740075409412384","0.740075409412384","0.740075409412384","0.7396733164787292","0.7396733164787292","0.7396733164787292"
"251","0.7509014010429382","0.7509014010429382","0.7509014010429382","0.7582100033760071","0.7582100033760071","0.7582100033760071"
"252","0.7507031559944153","0.7507031559944153","0.7507031559944153","0.7622550129890442","0.7622550129890442","0.7622550129890442"
"253","0.7505149245262146","0.7505149245262146","0.7505149245262146","0.7645506858825684","0.7645506858825684","0.7645506858825684"
"254","0.74339359998703","0.74339359998703","0.74339359998703","0.7463220953941345","0.7463220953941345","0.7463220953941345"
"255","0.744306206703186","0.744306206703186","0.744306206703186","0.7522557973861694","0.7522557973861694","0.7522557973861694"
"256","0.7495222687721252","0.7495222687721252","0.7495222687721252","0.772935152053833","0.772935152053833","0.772935152053833"
"257","0.7495216131210327","0.7495216131210327","0.7495216131210327","0.7597693800926208","0.7597693800926208","0.7597693800926208"
"258","0.7483277320861816","0.7483277320861816","0.7483277320861816","0.7691031098365784","0.7691031098365784","0.7691031098365784"
"259","0.7505305409431458","0.7505305409431458","0.7505305409431458","0.7467003464698792","0.7467003464698792","0.7467003464698792"
"260","0.7502877116203308","0.7502877116203308","0.7502877116203308","0.7684594392776489","0.7684594392776489","0.7684594392776489"
"261","0.7446900606155396","0.7446900606155396","0.7446900606155396","0.7453476190567017","0.7453476190567017","0.7453476190567017"
"262","0.7474859952926636","0.7474859952926636","0.7474859952926636","0.7383531332015991","0.7383531332015991","0.7383531332015991"
"263","0.7499255537986755","0.7499255537986755","0.7499255537986755","0.7655372023582458","0.7655372023582458","0.7655372023582458"
"264","0.7448718547821045","0.7448718547821045","0.7448718547821045","0.7552069425582886","0.7552069425582886","0.7552069425582886"
"265","0.7457672357559204","0.7457672357559204","0.7457672357559204","0.763426661491394","0.763426661491394","0.763426661491394"
"266","0.748217761516571","0.748217761516571","0.748217761516571","0.7505669593811035","0.7505669593811035","0.7505669593811035"
"267","0.7407078146934509","0.7407078146934509","0.7407078146934509","0.7577085494995117","0.7577085494995117","0.7577085494995117"
"268","0.7454032897949219","0.7454032897949219","0.7454032897949219","0.7739363312721252","0.7739363312721252","0.7739363312721252"
"269","0.7445158362388611","0.7445158362388611","0.7445158362388611","0.7697603702545166","0.7697603702545166","0.7697603702545166"
"270","0.7472595572471619","0.7472595572471619","0.7472595572471619","0.7750021815299988","0.7750021815299988","0.7750021815299988"
"271","0.7512025237083435","0.7512025237083435","0.7512025237083435","0.7470870614051819","0.7470870614051819","0.7470870614051819"
"272","0.7456049919128418","0.7456049919128418","0.7456049919128418","0.7801725268363953","0.7801725268363953","0.7801725268363953"
"273","0.7451291680335999","0.7451291680335999","0.7451291680335999","0.7456713318824768","0.7456713318824768","0.7456713318824768"
"274","0.7402403950691223","0.7402403950691223","0.7402403950691223","0.7689003944396973","0.7689003944396973","0.7689003944396973"
"275","0.7433107495307922","0.7433107495307922","0.7433107495307922","0.7559838891029358","0.7559838891029358","0.7559838891029358"
"276","0.7449120283126831","0.7449120283126831","0.7449120283126831","0.7693979740142822","0.7693979740142822","0.7693979740142822"
"277","0.7508310079574585","0.7508310079574585","0.7508310079574585","0.7417688369750977","0.7417688369750977","0.7417688369750977"
"278","0.7613288760185242","0.7613288760185242","0.7613288760185242","0.7668372392654419","0.7668372392654419","0.7668372392654419"
"279","0.7647269368171692","0.7647269368171692","0.7647269368171692","0.7252374291419983","0.7252374291419983","0.7252374291419983"
"280","0.7494961023330688","0.7494961023330688","0.7494961023330688","0.7745505571365356","0.7745505571365356","0.7745505571365356"
"281","0.7502091526985168","0.7502091526985168","0.7502091526985168","0.7379895448684692","0.7379895448684692","0.7379895448684692"
"282","0.7632629871368408","0.7632629871368408","0.7632629871368408","0.7809428572654724","0.7809428572654724","0.7809428572654724"
"283","0.763270914554596","0.763270914554596","0.763270914554596","0.7693295478820801","0.7693295478820801","0.7693295478820801"
"284","0.7490581274032593","0.7490581274032593","0.7490581274032593","0.732799232006073","0.732799232006073","0.732799232006073"
"285","0.7481523752212524","0.7481523752212524","0.7481523752212524","0.7673500180244446","0.7673500180244446","0.7673500180244446"
"286","0.7621312737464905","0.7621312737464905","0.7621312737464905","0.7723453044891357","0.7723453044891357","0.7723453044891357"
"287","0.7458511590957642","0.7458511590957642","0.7458511590957642","0.7563521862030029","0.7563521862030029","0.7563521862030029"
"288","0.7404189705848694","0.7404189705848694","0.7404189705848694","0.7656608819961548","0.7656608819961548","0.7656608819961548"
"289","0.7368449568748474","0.7368449568748474","0.7368449568748474","0.7440525889396667","0.7440525889396667","0.7440525889396667"
"290","0.7409403324127197","0.7409403324127197","0.7409403324127197","0.7562261819839478","0.7562261819839478","0.7562261819839478"
"291","0.7423595190048218","0.7423595190048218","0.7423595190048218","0.7654036283493042","0.7654036283493042","0.7654036283493042"
"292","0.7346624135971069","0.7346624135971069","0.7346624135971069","0.7522561550140381","0.7522561550140381","0.7522561550140381"
"293","0.7340855598449707","0.7340855598449707","0.7340855598449707","0.7720605134963989","0.7720605134963989","0.7720605134963989"
"294","0.7351959943771362","0.7351959943771362","0.7351959943771362","0.7651712894439697","0.7651712894439697","0.7651712894439697"
"295","0.738971471786499","0.738971471786499","0.738971471786499","0.7731874585151672","0.7731874585151672","0.7731874585151672"
"296","0.7441005110740662","0.7441005110740662","0.7441005110740662","0.7493448853492737","0.7493448853492737","0.7493448853492737"
"297","0.745404064655304","0.745404064655304","0.745404064655304","0.7773087024688721","0.7773087024688721","0.7773087024688721"
"298","0.7637887597084045","0.7637887597084045","0.7637887597084045","0.7674923539161682","0.7674923539161682","0.7674923539161682"
"299","0.7623918652534485","0.7623918652534485","0.7623918652534485","0.7576252222061157","0.7576252222061157","0.7576252222061157"
"300","0.7463903427124023","0.7463903427124023","0.7463903427124023","0.7425901889801025","0.7425901889801025","0.7425901889801025"
"301","0.7597158551216125","0.7597158551216125","0.7597158551216125","0.7649476528167725","0.7649476528167725","0.7649476528167725"
"302","0.7550510764122009","0.7550510764122009","0.7550510764122009","0.7618172764778137","0.7618172764778137","0.7618172764778137"
"303","0.7439558506011963","0.7439558506011963","0.7439558506011963","0.7698221802711487","0.7698221802711487","0.7698221802711487"
"304","0.7433327436447144","0.7433327436447144","0.7433327436447144","0.7686794400215149","0.7686794400215149","0.7686794400215149"
"305","0.7575996518135071","0.7575996518135071","0.7575996518135071","0.7707799077033997","0.7707799077033997","0.7707799077033997"
"306","0.7599421143531799","0.7599421143531799","0.7599421143531799","0.7531126141548157","0.7531126141548157","0.7531126141548157"
"307","0.7446631789207458","0.7446631789207458","0.7446631789207458","0.7693613171577454","0.7693613171577454","0.7693613171577454"
"308","0.7373981475830078","0.7373981475830078","0.7373981475830078","0.7508360743522644","0.7508360743522644","0.7508360743522644"
"309","0.7595500349998474","0.7595500349998474","0.7595500349998474","0.7707860469818115","0.7707860469818115","0.7707860469818115"
"310","0.7584294080734253","0.7584294080734253","0.7584294080734253","0.7737414240837097","0.7737414240837097","0.7737414240837097"
"311","0.758163571357727","0.758163571357727","0.758163571357727","0.7562423348426819","0.7562423348426819","0.7562423348426819"
"312","0.7582350373268127","0.7582350373268127","0.7582350373268127","0.7737302780151367","0.7737302780151367","0.7737302780151367"
"313","0.7592369318008423","0.7592369318008423","0.7592369318008423","0.7450994849205017","0.7450994849205017","0.7450994849205017"
"314","0.7647292017936707","0.7647292017936707","0.7647292017936707","0.7725756764411926","0.7725756764411926","0.7725756764411926"
"315","0.7586088180541992","0.7586088180541992","0.7586088180541992","0.7437623739242554","0.7437623739242554","0.7437623739242554"
"316","0.7615815997123718","0.7615815997123718","0.7615815997123718","0.7746371626853943","0.7746371626853943","0.7746371626853943"
"317","0.7584646940231323","0.7584646940231323","0.7584646940231323","0.7672804594039917","0.7672804594039917","0.7672804594039917"
"318","0.755873441696167","0.755873441696167","0.755873441696167","0.7420421242713928","0.7420421242713928","0.7420421242713928"
"319","0.7403834462165833","0.7403834462165833","0.7403834462165833","0.7563391327857971","0.7563391327857971","0.7563391327857971"
"320","0.7405480146408081","0.7405480146408081","0.7405480146408081","0.7523516416549683","0.7523516416549683","0.7523516416549683"
"321","0.7571248412132263","0.7571248412132263","0.7571248412132263","0.7411373853683472","0.7411373853683472","0.7411373853683472"
"322","0.756849467754364","0.756849467754364","0.756849467754364","0.7671286463737488","0.7671286463737488","0.7671286463737488"
"323","0.7396854758262634","0.7396854758262634","0.7396854758262634","0.7492163181304932","0.7492163181304932","0.7492163181304932"
"324","0.7472702860832214","0.7472702860832214","0.7472702860832214","0.7658875584602356","0.7658875584602356","0.7658875584602356"
"325","0.7413971424102783","0.7413971424102783","0.7413971424102783","0.7533060908317566","0.7533060908317566","0.7533060908317566"
"326","0.7417767643928528","0.7417767643928528","0.7417767643928528","0.7710512280464172","0.7710512280464172","0.7710512280464172"
"327","0.737144410610199","0.737144410610199","0.737144410610199","0.7538694143295288","0.7538694143295288","0.7538694143295288"
"328","0.7566995024681091","0.7566995024681091","0.7566995024681091","0.7493329644203186","0.7493329644203186","0.7493329644203186"
"329","0.7566058039665222","0.7566058039665222","0.7566058039665222","0.7675285935401917","0.7675285935401917","0.7675285935401917"
"330","0.7594449520111084","0.7594449520111084","0.7594449520111084","0.7453507781028748","0.7453507781028748","0.7453507781028748"
"331","0.7559998631477356","0.7559998631477356","0.7559998631477356","0.7588713765144348","0.7588713765144348","0.7588713765144348"
"332","0.7531449198722839","0.7531449198722839","0.7531449198722839","0.7657188773155212","0.7657188773155212","0.7657188773155212"
"333","0.7425410747528076","0.7425410747528076","0.7425410747528076","0.7589622139930725","0.7589622139930725","0.7589622139930725"
"334","0.7533215284347534","0.7533215284347534","0.7533215284347534","0.7593773007392883","0.7593773007392883","0.7593773007392883"
"335","0.7337994575500488","0.7337994575500488","0.7337994575500488","0.755007803440094","0.755007803440094","0.755007803440094"
"336","0.740303635597229","0.740303635597229","0.740303635597229","0.7694768905639648","0.7694768905639648","0.7694768905639648"
"337","0.7346584796905518","0.7346584796905518","0.7346584796905518","0.7659997344017029","0.7659997344017029","0.7659997344017029"
"338","0.7560514807701111","0.7560514807701111","0.7560514807701111","0.7760134935379028","0.7760134935379028","0.7760134935379028"
"339","0.7700340151786804","0.7700340151786804","0.7700340151786804","0.7498916387557983","0.7498916387557983","0.7498916387557983"
"340","0.7605507373809814","0.7605507373809814","0.7605507373809814","0.7447611093521118","0.7447611093521118","0.7447611093521118"
"341","0.7574155330657959","0.7574155330657959","0.7574155330657959","0.7700542211532593","0.7700542211532593","0.7700542211532593"
"342","0.7341373562812805","0.7341373562812805","0.7341373562812805","0.7334409952163696","0.7334409952163696","0.7334409952163696"
"343","0.7356107831001282","0.7356107831001282","0.7356107831001282","0.7782586812973022","0.7782586812973022","0.7782586812973022"
"344","0.7520357370376587","0.7520357370376587","0.7520357370376587","0.7467842698097229","0.7467842698097229","0.7467842698097229"
"345","0.7362712621688843","0.7362712621688843","0.7362712621688843","0.757685124874115","0.757685124874115","0.757685124874115"
"346","0.754097580909729","0.754097580909729","0.754097580909729","0.7671588659286499","0.7671588659286499","0.7671588659286499"
"347","0.7553789615631104","0.7553789615631104","0.7553789615631104","0.752612829208374","0.752612829208374","0.752612829208374"
"348","0.7590972185134888","0.7590972185134888","0.7590972185134888","0.7526030540466309","0.7526030540466309","0.7526030540466309"
"349","0.7600992321968079","0.7600992321968079","0.7600992321968079","0.7687307596206665","0.7687307596206665","0.7687307596206665"
"350","0.7618486285209656","0.7618486285209656","0.7618486285209656","0.7568350434303284","0.7568350434303284","0.7568350434303284"
"351","0.75787353515625","0.75787353515625","0.75787353515625","0.7738142013549805","0.7738142013549805","0.7738142013549805"
"352","0.7486101984977722","0.7486101984977722","0.7486101984977722","0.7413312792778015","0.7413312792778015","0.7413312792778015"
"353","0.75346839427948","0.75346839427948","0.75346839427948","0.7794969081878662","0.7794969081878662","0.7794969081878662"
"354","0.7550801038742065","0.7550801038742065","0.7550801038742065","0.7488685846328735","0.7488685846328735","0.7488685846328735"
"355","0.7590095400810242","0.7590095400810242","0.7590095400810242","0.752853274345398","0.752853274345398","0.752853274345398"
"356","0.7614223957061768","0.7614223957061768","0.7614223957061768","0.7556335926055908","0.7556335926055908","0.7556335926055908"
"357","0.7583252787590027","0.7583252787590027","0.7583252787590027","0.7591953873634338","0.7591953873634338","0.7591953873634338"
"358","0.7601462602615356","0.7601462602615356","0.7601462602615356","0.7564001679420471","0.7564001679420471","0.7564001679420471"
"359","0.7564287781715393","0.7564287781715393","0.7564287781715393","0.7529011964797974","0.7529011964797974","0.7529011964797974"
"360","0.7548602223396301","0.7548602223396301","0.7548602223396301","0.7721548676490784","0.7721548676490784","0.7721548676490784"
"361","0.7506000995635986","0.7506000995635986","0.7506000995635986","0.7496246695518494","0.7496246695518494","0.7496246695518494"
"362","0.754982054233551","0.754982054233551","0.754982054233551","0.759810745716095","0.759810745716095","0.759810745716095"
"363","0.7558492422103882","0.7558492422103882","0.7558492422103882","0.771811306476593","0.771811306476593","0.771811306476593"
"364","0.7545119524002075","0.7545119524002075","0.7545119524002075","0.7651660442352295","0.7651660442352295","0.7651660442352295"
"365","0.7582712769508362","0.7582712769508362","0.7582712769508362","0.779324471950531","0.779324471950531","0.779324471950531"
"366","0.7592262029647827","0.7592262029647827","0.7592262029647827","0.7612922787666321","0.7612922787666321","0.7612922787666321"
"367","0.758989155292511","0.758989155292511","0.758989155292511","0.7504516243934631","0.7504516243934631","0.7504516243934631"
"368","0.7599592804908752","0.7599592804908752","0.7599592804908752","0.7670671939849854","0.7670671939849854","0.7670671939849854"
"369","0.7595804929733276","0.7595804929733276","0.7595804929733276","0.7395948171615601","0.7395948171615601","0.7395948171615601"
"370","0.760607898235321","0.760607898235321","0.760607898235321","0.7625994682312012","0.7625994682312012","0.7625994682312012"
"371","0.7617546916007996","0.7617546916007996","0.7617546916007996","0.7603429555892944","0.7603429555892944","0.7603429555892944"
"372","0.762424647808075","0.762424647808075","0.762424647808075","0.7564762830734253","0.7564762830734253","0.7564762830734253"
"373","0.7616738080978394","0.7616738080978394","0.7616738080978394","0.7484245896339417","0.7484245896339417","0.7484245896339417"
"374","0.7600826621055603","0.7600826621055603","0.7600826621055603","0.7518072724342346","0.7518072724342346","0.7518072724342346"
"375","0.7698752880096436","0.7698752880096436","0.7698752880096436","0.7687467932701111","0.7687467932701111","0.7687467932701111"
"376","0.7686446905136108","0.7686446905136108","0.7686446905136108","0.7671119570732117","0.7671119570732117","0.7671119570732117"
"377","0.7623830437660217","0.7623830437660217","0.7623830437660217","0.7559212446212769","0.7559212446212769","0.7559212446212769"
"378","0.7603104710578918","0.7603104710578918","0.7603104710578918","0.7816263437271118","0.7816263437271118","0.7816263437271118"
"379","0.7537602782249451","0.7537602782249451","0.7537602782249451","0.7364234924316406","0.7364234924316406","0.7364234924316406"
"380","0.7507676482200623","0.7507676482200623","0.7507676482200623","0.7745854258537292","0.7745854258537292","0.7745854258537292"
"381","0.7555847764015198","0.7555847764015198","0.7555847764015198","0.7554977536201477","0.7554977536201477","0.7554977536201477"
"382","0.7556684017181396","0.7556684017181396","0.7556684017181396","0.7475599646568298","0.7475599646568298","0.7475599646568298"
"383","0.7514814138412476","0.7514814138412476","0.7514814138412476","0.7632184028625488","0.7632184028625488","0.7632184028625488"
"384","0.7511735558509827","0.7511735558509827","0.7511735558509827","0.7469834685325623","0.7469834685325623","0.7469834685325623"
"385","0.7506411075592041","0.7506411075592041","0.7506411075592041","0.7496159672737122","0.7496159672737122","0.7496159672737122"
"386","0.7588765025138855","0.7588765025138855","0.7588765025138855","0.754292905330658","0.754292905330658","0.754292905330658"
"387","0.7492315769195557","0.7492315769195557","0.7492315769195557","0.766225278377533","0.766225278377533","0.766225278377533"
"388","0.7545668482780457","0.7545668482780457","0.7545668482780457","0.7773312330245972","0.7773312330245972","0.7773312330245972"
"389","0.7508593797683716","0.7508593797683716","0.7508593797683716","0.7672183513641357","0.7672183513641357","0.7672183513641357"
"390","0.7575963735580444","0.7575963735580444","0.7575963735580444","0.7474367618560791","0.7474367618560791","0.7474367618560791"
"391","0.7532241344451904","0.7532241344451904","0.7532241344451904","0.7473363280296326","0.7473363280296326","0.7473363280296326"
"392","0.7585294246673584","0.7585294246673584","0.7585294246673584","0.7462502121925354","0.7462502121925354","0.7462502121925354"
"393","0.7528263926506042","0.7528263926506042","0.7528263926506042","0.7464107275009155","0.7464107275009155","0.7464107275009155"
"394","0.7523906826972961","0.7523906826972961","0.7523906826972961","0.7532804012298584","0.7532804012298584","0.7532804012298584"
"395","0.7522094249725342","0.7522094249725342","0.7522094249725342","0.7668234705924988","0.7668234705924988","0.7668234705924988"
"396","0.7529293298721313","0.7529293298721313","0.7529293298721313","0.7574524879455566","0.7574524879455566","0.7574524879455566"
"397","0.7491505742073059","0.7491505742073059","0.7491505742073059","0.7423032522201538","0.7423032522201538","0.7423032522201538"
"398","0.7526713609695435","0.7526713609695435","0.7526713609695435","0.763141393661499","0.763141393661499","0.763141393661499"
"399","0.7511366605758667","0.7511366605758667","0.7511366605758667","0.7502058148384094","0.7502058148384094","0.7502058148384094"
"400","0.7528581619262695","0.7528581619262695","0.7528581619262695","0.7682563066482544","0.7682563066482544","0.7682563066482544"
"401","0.7540647387504578","0.7540647387504578","0.7540647387504578","0.7528466582298279","0.7528466582298279","0.7528466582298279"
"402","0.7519013285636902","0.7519013285636902","0.7519013285636902","0.7708183526992798","0.7708183526992798","0.7708183526992798"
"403","0.764426052570343","0.764426052570343","0.764426052570343","0.7786153554916382","0.7786153554916382","0.7786153554916382"
"404","0.7615970969200134","0.7615970969200134","0.7615970969200134","0.7741557955741882","0.7741557955741882","0.7741557955741882"
"405","0.7539597749710083","0.7539597749710083","0.7539597749710083","0.7500047087669373","0.7500047087669373","0.7500047087669373"
"406","0.7612324357032776","0.7612324357032776","0.7612324357032776","0.7523826360702515","0.7523826360702515","0.7523826360702515"
"407","0.7598498463630676","0.7598498463630676","0.7598498463630676","0.7472291588783264","0.7472291588783264","0.7472291588783264"
"408","0.7517105340957642","0.7517105340957642","0.7517105340957642","0.7655925154685974","0.7655925154685974","0.7655925154685974"
"409","0.751775324344635","0.751775324344635","0.751775324344635","0.7459891438484192","0.7459891438484192","0.7459891438484192"
"410","0.7520582675933838","0.7520582675933838","0.7520582675933838","0.7691652774810791","0.7691652774810791","0.7691652774810791"
"411","0.7523595094680786","0.7523595094680786","0.7523595094680786","0.759239912033081","0.759239912033081","0.759239912033081"
"412","0.764086127281189","0.764086127281189","0.764086127281189","0.7644276022911072","0.7644276022911072","0.7644276022911072"
"413","0.764988899230957","0.764988899230957","0.764988899230957","0.7619192600250244","0.7619192600250244","0.7619192600250244"
"414","0.7636005282402039","0.7636005282402039","0.7636005282402039","0.7782413959503174","0.7782413959503174","0.7782413959503174"
"415","0.7692292332649231","0.7692292332649231","0.7692292332649231","0.7453689575195312","0.7453689575195312","0.7453689575195312"
"416","0.7627643346786499","0.7627643346786499","0.7627643346786499","0.7707285284996033","0.7707285284996033","0.7707285284996033"
"417","0.7631071209907532","0.7631071209907532","0.7631071209907532","0.7596002817153931","0.7596002817153931","0.7596002817153931"
"418","0.7667441368103027","0.7667441368103027","0.7667441368103027","0.7785419225692749","0.7785419225692749","0.7785419225692749"
"419","0.7603859901428223","0.7603859901428223","0.7603859901428223","0.7451448440551758","0.7451448440551758","0.7451448440551758"
"420","0.7578617930412292","0.7578617930412292","0.7578617930412292","0.7529372572898865","0.7529372572898865","0.7529372572898865"
"421","0.7508950233459473","0.7508950233459473","0.7508950233459473","0.7572462558746338","0.7572462558746338","0.7572462558746338"
"422","0.7607440948486328","0.7607440948486328","0.7607440948486328","0.7518212795257568","0.7518212795257568","0.7518212795257568"
"423","0.7534310221672058","0.7534310221672058","0.7534310221672058","0.7418694496154785","0.7418694496154785","0.7418694496154785"
"424","0.7620953917503357","0.7620953917503357","0.7620953917503357","0.7731016278266907","0.7731016278266907","0.7731016278266907"
"425","0.769344687461853","0.769344687461853","0.769344687461853","0.74405437707901","0.74405437707901","0.74405437707901"
"426","0.7601278424263","0.7601278424263","0.7601278424263","0.7713177800178528","0.7713177800178528","0.7713177800178528"
"427","0.7576128244400024","0.7576128244400024","0.7576128244400024","0.7575567960739136","0.7575567960739136","0.7575567960739136"
"428","0.7506884932518005","0.7506884932518005","0.7506884932518005","0.7503960132598877","0.7503960132598877","0.7503960132598877"
"429","0.7584424018859863","0.7584424018859863","0.7584424018859863","0.7471257448196411","0.7471257448196411","0.7471257448196411"
"430","0.7569970488548279","0.7569970488548279","0.7569970488548279","0.7662544250488281","0.7662544250488281","0.7662544250488281"
"431","0.7588716149330139","0.7588716149330139","0.7588716149330139","0.7482007741928101","0.7482007741928101","0.7482007741928101"
"432","0.7593417167663574","0.7593417167663574","0.7593417167663574","0.7522614002227783","0.7522614002227783","0.7522614002227783"
"433","0.763430655002594","0.763430655002594","0.763430655002594","0.7717277407646179","0.7717277407646179","0.7717277407646179"
"434","0.7616710066795349","0.7616710066795349","0.7616710066795349","0.7761967778205872","0.7761967778205872","0.7761967778205872"
"435","0.7593458890914917","0.7593458890914917","0.7593458890914917","0.7567431926727295","0.7567431926727295","0.7567431926727295"
"436","0.7619617581367493","0.7619617581367493","0.7619617581367493","0.7527384161949158","0.7527384161949158","0.7527384161949158"
"437","0.7594312429428101","0.7594312429428101","0.7594312429428101","0.7863332033157349","0.7863332033157349","0.7863332033157349"
"438","0.7584571242332458","0.7584571242332458","0.7584571242332458","0.7448071837425232","0.7448071837425232","0.7448071837425232"
"439","0.7636883854866028","0.7636883854866028","0.7636883854866028","0.7794190645217896","0.7794190645217896","0.7794190645217896"
"440","0.7651976346969604","0.7651976346969604","0.7651976346969604","0.7549124360084534","0.7549124360084534","0.7549124360084534"
"441","0.7607617378234863","0.7607617378234863","0.7607617378234863","0.7575320601463318","0.7575320601463318","0.7575320601463318"
"442","0.7691158652305603","0.7691158652305603","0.7691158652305603","0.7857615947723389","0.7857615947723389","0.7857615947723389"
"443","0.7505849599838257","0.7505849599838257","0.7505849599838257","0.7610008716583252","0.7610008716583252","0.7610008716583252"
"444","0.757682740688324","0.757682740688324","0.757682740688324","0.7581725716590881","0.7581725716590881","0.7581725716590881"
"445","0.7506599426269531","0.7506599426269531","0.7506599426269531","0.748124361038208","0.748124361038208","0.748124361038208"
"446","0.7626509666442871","0.7626509666442871","0.7626509666442871","0.7673221826553345","0.7673221826553345","0.7673221826553345"
"447","0.7509031295776367","0.7509031295776367","0.7509031295776367","0.7681059241294861","0.7681059241294861","0.7681059241294861"
"448","0.7610865235328674","0.7610865235328674","0.7610865235328674","0.7506359219551086","0.7506359219551086","0.7506359219551086"
"449","0.7584090232849121","0.7584090232849121","0.7584090232849121","0.7499390244483948","0.7499390244483948","0.7499390244483948"
