"Step","transformer-2-(bin) - val/auc","transformer-2-(bin) - val/auc__MIN","transformer-2-(bin) - val/auc__MAX","transformer-2 - val/auc","transformer-2 - val/auc__MIN","transformer-2 - val/auc__MAX"
"225","0.7965848445892334","0.7965848445892334","0.7965848445892334","0.8451168537139893","0.8451168537139893","0.8451168537139893"
"226","0.7968194484710693","0.7968194484710693","0.7968194484710693","0.8454709053039551","0.8454709053039551","0.8454709053039551"
"227","0.7969944477081299","0.7969944477081299","0.7969944477081299","0.843752384185791","0.843752384185791","0.843752384185791"
"228","0.7975453734397888","0.7975453734397888","0.7975453734397888","0.845390796661377","0.845390796661377","0.845390796661377"
"229","0.7975872159004211","0.7975872159004211","0.7975872159004211","0.8455458879470825","0.8455458879470825","0.8455458879470825"
"230","0.7980020046234131","0.7980020046234131","0.7980020046234131","0.843407392501831","0.843407392501831","0.843407392501831"
"231","0.798266589641571","0.798266589641571","0.798266589641571","0.8447592854499817","0.8447592854499817","0.8447592854499817"
"232","0.7985999584197998","0.7985999584197998","0.7985999584197998","0.8447191715240479","0.8447191715240479","0.8447191715240479"
"233","0.7989745140075684","0.7989745140075684","0.7989745140075684","0.8455833196640015","0.8455833196640015","0.8455833196640015"
"234","0.79924476146698","0.79924476146698","0.79924476146698","0.8445940017700195","0.8445940017700195","0.8445940017700195"
"235","0.7994338274002075","0.7994338274002075","0.7994338274002075","0.8457905054092407","0.8457905054092407","0.8457905054092407"
"236","0.7997908592224121","0.7997908592224121","0.7997908592224121","0.84493088722229","0.84493088722229","0.84493088722229"
"237","0.7999387979507446","0.7999387979507446","0.7999387979507446","0.8459321856498718","0.8459321856498718","0.8459321856498718"
"238","0.8004544973373413","0.8004544973373413","0.8004544973373413","0.84563148021698","0.84563148021698","0.84563148021698"
"239","0.8006938099861145","0.8006938099861145","0.8006938099861145","0.84619140625","0.84619140625","0.84619140625"
"240","0.8007196187973022","0.8007196187973022","0.8007196187973022","0.8450076580047607","0.8450076580047607","0.8450076580047607"
"241","0.8006150722503662","0.8006150722503662","0.8006150722503662","0.8461621403694153","0.8461621403694153","0.8461621403694153"
"242","0.8011912107467651","0.8011912107467651","0.8011912107467651","0.8453108072280884","0.8453108072280884","0.8453108072280884"
"243","0.8012169599533081","0.8012169599533081","0.8012169599533081","0.8463670015335083","0.8463670015335083","0.8463670015335083"
"244","0.8019277453422546","0.8019277453422546","0.8019277453422546","0.8459949493408203","0.8459949493408203","0.8459949493408203"
"245","0.8019967079162598","0.8019967079162598","0.8019967079162598","0.845352292060852","0.845352292060852","0.845352292060852"
"246","0.8023294806480408","0.8023294806480408","0.8023294806480408","0.8462878465652466","0.8462878465652466","0.8462878465652466"
"247","0.8023800849914551","0.8023800849914551","0.8023800849914551","0.8459519147872925","0.8459519147872925","0.8459519147872925"
"248","0.8026806712150574","0.8026806712150574","0.8026806712150574","0.8461776971817017","0.8461776971817017","0.8461776971817017"
"249","0.8028392791748047","0.8028392791748047","0.8028392791748047","0.8471957445144653","0.8471957445144653","0.8471957445144653"
"250","0.8029453754425049","0.8029453754425049","0.8029453754425049","0.8463337421417236","0.8463337421417236","0.8463337421417236"
"251","0.8034852743148804","0.8034852743148804","0.8034852743148804","0.8461079597473145","0.8461079597473145","0.8461079597473145"
"252","0.8036447763442993","0.8036447763442993","0.8036447763442993","0.8463287353515625","0.8463287353515625","0.8463287353515625"
"253","0.8039985299110413","0.8039985299110413","0.8039985299110413","0.8469178080558777","0.8469178080558777","0.8469178080558777"
"254","0.8041818737983704","0.8041818737983704","0.8041818737983704","0.8471558094024658","0.8471558094024658","0.8471558094024658"
"255","0.8042579889297485","0.8042579889297485","0.8042579889297485","0.8467755317687988","0.8467755317687988","0.8467755317687988"
"256","0.804538905620575","0.804538905620575","0.804538905620575","0.8463568687438965","0.8463568687438965","0.8463568687438965"
"257","0.8046572208404541","0.8046572208404541","0.8046572208404541","0.846216082572937","0.846216082572937","0.846216082572937"
"258","0.8050556778907776","0.8050556778907776","0.8050556778907776","0.8462555408477783","0.8462555408477783","0.8462555408477783"
"259","0.8053907752037048","0.8053907752037048","0.8053907752037048","0.8473926186561584","0.8473926186561584","0.8473926186561584"
"260","0.8053231239318848","0.8053231239318848","0.8053231239318848","0.8465244770050049","0.8465244770050049","0.8465244770050049"
"261","0.805688202381134","0.805688202381134","0.805688202381134","0.8466572761535645","0.8466572761535645","0.8466572761535645"
"262","0.8058838844299316","0.8058838844299316","0.8058838844299316","0.8473367691040039","0.8473367691040039","0.8473367691040039"
"263","0.8060716390609741","0.8060716390609741","0.8060716390609741","0.8470140695571899","0.8470140695571899","0.8470140695571899"
"264","0.8060739040374756","0.8060739040374756","0.8060739040374756","0.8471678495407104","0.8471678495407104","0.8471678495407104"
"265","0.8062858581542969","0.8062858581542969","0.8062858581542969","0.8470502495765686","0.8470502495765686","0.8470502495765686"
"266","0.8062597513198853","0.8062597513198853","0.8062597513198853","0.8470433354377747","0.8470433354377747","0.8470433354377747"
"267","0.8067967891693115","0.8067967891693115","0.8067967891693115","0.8463449478149414","0.8463449478149414","0.8463449478149414"
"268","0.8068382740020752","0.8068382740020752","0.8068382740020752","0.8473126888275146","0.8473126888275146","0.8473126888275146"
"269","0.8067066073417664","0.8067066073417664","0.8067066073417664","0.8477929830551147","0.8477929830551147","0.8477929830551147"
"270","0.8072523474693298","0.8072523474693298","0.8072523474693298","0.8467549681663513","0.8467549681663513","0.8467549681663513"
"271","0.8072546720504761","0.8072546720504761","0.8072546720504761","0.8474043607711792","0.8474043607711792","0.8474043607711792"
"272","0.8074719905853271","0.8074719905853271","0.8074719905853271","0.8475810289382935","0.8475810289382935","0.8475810289382935"
"273","0.8077002167701721","0.8077002167701721","0.8077002167701721","0.8473720550537109","0.8473720550537109","0.8473720550537109"
"274","0.8075006604194641","0.8075006604194641","0.8075006604194641","0.8473947048187256","0.8473947048187256","0.8473947048187256"
"275","0.8079140782356262","0.8079140782356262","0.8079140782356262","0.8472926616668701","0.8472926616668701","0.8472926616668701"
"276","0.8080890774726868","0.8080890774726868","0.8080890774726868","0.847557008266449","0.847557008266449","0.847557008266449"
"277","0.8082687258720398","0.8082687258720398","0.8082687258720398","0.847577691078186","0.847577691078186","0.847577691078186"
"278","0.8083228468894958","0.8083228468894958","0.8083228468894958","0.8476639986038208","0.8476639986038208","0.8476639986038208"
"279","0.8085936307907104","0.8085936307907104","0.8085936307907104","0.8472671508789062","0.8472671508789062","0.8472671508789062"
"280","0.8085843920707703","0.8085843920707703","0.8085843920707703","0.845475971698761","0.845475971698761","0.845475971698761"
"281","0.8088701963424683","0.8088701963424683","0.8088701963424683","0.8482265472412109","0.8482265472412109","0.8482265472412109"
"282","0.8089449405670166","0.8089449405670166","0.8089449405670166","0.8481980562210083","0.8481980562210083","0.8481980562210083"
"283","0.8091380596160889","0.8091380596160889","0.8091380596160889","0.8480935096740723","0.8480935096740723","0.8480935096740723"
"284","0.8091107606887817","0.8091107606887817","0.8091107606887817","0.8475225567817688","0.8475225567817688","0.8475225567817688"
"285","0.809195339679718","0.809195339679718","0.809195339679718","0.8477771282196045","0.8477771282196045","0.8477771282196045"
"286","0.8094350099563599","0.8094350099563599","0.8094350099563599","0.8482654094696045","0.8482654094696045","0.8482654094696045"
"287","0.8094184398651123","0.8094184398651123","0.8094184398651123","0.8471463918685913","0.8471463918685913","0.8471463918685913"
"288","0.8092188239097595","0.8092188239097595","0.8092188239097595","0.8480996489524841","0.8480996489524841","0.8480996489524841"
"289","0.8096230030059814","0.8096230030059814","0.8096230030059814","0.8478610515594482","0.8478610515594482","0.8478610515594482"
"290","0.8096615076065063","0.8096615076065063","0.8096615076065063","0.8475042581558228","0.8475042581558228","0.8475042581558228"
"291","0.8099570274353027","0.8099570274353027","0.8099570274353027","0.8478821516036987","0.8478821516036987","0.8478821516036987"
"292","0.8097546696662903","0.8097546696662903","0.8097546696662903","0.8478652238845825","0.8478652238845825","0.8478652238845825"
"293","0.809726357460022","0.809726357460022","0.809726357460022","0.8487392663955688","0.8487392663955688","0.8487392663955688"
"294","0.8100149035453796","0.8100149035453796","0.8100149035453796","0.8471550345420837","0.8471550345420837","0.8471550345420837"
"295","0.810332715511322","0.810332715511322","0.810332715511322","0.8483328223228455","0.8483328223228455","0.8483328223228455"
"296","0.8103956580162048","0.8103956580162048","0.8103956580162048","0.8485639691352844","0.8485639691352844","0.8485639691352844"
"297","0.8104940056800842","0.8104940056800842","0.8104940056800842","0.8477181196212769","0.8477181196212769","0.8477181196212769"
"298","0.8105065822601318","0.8105065822601318","0.8105065822601318","0.8483148813247681","0.8483148813247681","0.8483148813247681"
"299","0.810814619064331","0.810814619064331","0.810814619064331","0.8470196723937988","0.8470196723937988","0.8470196723937988"
"300","0.8106995224952698","0.8106995224952698","0.8106995224952698","0.8478325605392456","0.8478325605392456","0.8478325605392456"
"301","0.8108465671539307","0.8108465671539307","0.8108465671539307","0.8478878140449524","0.8478878140449524","0.8478878140449524"
"302","0.8107743263244629","0.8107743263244629","0.8107743263244629","0.848337709903717","0.848337709903717","0.848337709903717"
"303","0.8109965920448303","0.8109965920448303","0.8109965920448303","0.8484729528427124","0.8484729528427124","0.8484729528427124"
"304","0.81110680103302","0.81110680103302","0.81110680103302","0.8485658168792725","0.8485658168792725","0.8485658168792725"
"305","0.8113121390342712","0.8113121390342712","0.8113121390342712","0.8477829694747925","0.8477829694747925","0.8477829694747925"
"306","0.8113123178482056","0.8113123178482056","0.8113123178482056","0.8474035263061523","0.8474035263061523","0.8474035263061523"
"307","0.8113162517547607","0.8113162517547607","0.8113162517547607","0.8466832637786865","0.8466832637786865","0.8466832637786865"
"308","0.811516284942627","0.811516284942627","0.811516284942627","0.8482484221458435","0.8482484221458435","0.8482484221458435"
"309","0.8115025758743286","0.8115025758743286","0.8115025758743286","0.8485243320465088","0.8485243320465088","0.8485243320465088"
"310","0.8116785883903503","0.8116785883903503","0.8116785883903503","0.8486136198043823","0.8486136198043823","0.8486136198043823"
"311","0.8116598129272461","0.8116598129272461","0.8116598129272461","0.8484230637550354","0.8484230637550354","0.8484230637550354"
"312","0.8118561506271362","0.8118561506271362","0.8118561506271362","0.847870409488678","0.847870409488678","0.847870409488678"
"313","0.8119692206382751","0.8119692206382751","0.8119692206382751","0.8480136394500732","0.8480136394500732","0.8480136394500732"
"314","0.8120347261428833","0.8120347261428833","0.8120347261428833","0.8467373847961426","0.8467373847961426","0.8467373847961426"
"315","0.812242329120636","0.812242329120636","0.812242329120636","0.8481735587120056","0.8481735587120056","0.8481735587120056"
"316","0.8123030066490173","0.8123030066490173","0.8123030066490173","0.8485939502716064","0.8485939502716064","0.8485939502716064"
"317","0.8121737241744995","0.8121737241744995","0.8121737241744995","0.8477635383605957","0.8477635383605957","0.8477635383605957"
"318","0.8123172521591187","0.8123172521591187","0.8123172521591187","0.8480943441390991","0.8480943441390991","0.8480943441390991"
"319","0.8124489784240723","0.8124489784240723","0.8124489784240723","0.8466532230377197","0.8466532230377197","0.8466532230377197"
"320","0.812166690826416","0.812166690826416","0.812166690826416","0.8476221561431885","0.8476221561431885","0.8476221561431885"
"321","0.8125912547111511","0.8125912547111511","0.8125912547111511","0.8488530516624451","0.8488530516624451","0.8488530516624451"
"322","0.8127703666687012","0.8127703666687012","0.8127703666687012","0.8472063541412354","0.8472063541412354","0.8472063541412354"
"323","0.8126367330551147","0.8126367330551147","0.8126367330551147","0.8487023115158081","0.8487023115158081","0.8487023115158081"
"324","0.8125097751617432","0.8125097751617432","0.8125097751617432","0.8471535444259644","0.8471535444259644","0.8471535444259644"
"325","0.8130155801773071","0.8130155801773071","0.8130155801773071","0.8489525318145752","0.8489525318145752","0.8489525318145752"
"326","0.8127096891403198","0.8127096891403198","0.8127096891403198","0.847550630569458","0.847550630569458","0.847550630569458"
"327","0.8132437467575073","0.8132437467575073","0.8132437467575073","0.8481494188308716","0.8481494188308716","0.8481494188308716"
"328","0.8127017021179199","0.8127017021179199","0.8127017021179199","0.8477367162704468","0.8477367162704468","0.8477367162704468"
"329","0.8132136464118958","0.8132136464118958","0.8132136464118958","0.8461393713951111","0.8461393713951111","0.8461393713951111"
"330","0.8132319450378418","0.8132319450378418","0.8132319450378418","0.8486655950546265","0.8486655950546265","0.8486655950546265"
"331","0.8132870197296143","0.8132870197296143","0.8132870197296143","0.8475779294967651","0.8475779294967651","0.8475779294967651"
"332","0.8132146000862122","0.8132146000862122","0.8132146000862122","0.848580002784729","0.848580002784729","0.848580002784729"
"333","0.813539981842041","0.813539981842041","0.813539981842041","0.8483376502990723","0.8483376502990723","0.8483376502990723"
"334","0.8133320212364197","0.8133320212364197","0.8133320212364197","0.8480187058448792","0.8480187058448792","0.8480187058448792"
"335","0.8134948015213013","0.8134948015213013","0.8134948015213013","0.8479892015457153","0.8479892015457153","0.8479892015457153"
"336","0.8135215044021606","0.8135215044021606","0.8135215044021606","0.8472819924354553","0.8472819924354553","0.8472819924354553"
"337","0.8136374950408936","0.8136374950408936","0.8136374950408936","0.847888708114624","0.847888708114624","0.847888708114624"
"338","0.8139052391052246","0.8139052391052246","0.8139052391052246","0.8474940061569214","0.8474940061569214","0.8474940061569214"
"339","0.8140419125556946","0.8140419125556946","0.8140419125556946","0.8479490280151367","0.8479490280151367","0.8479490280151367"
"340","0.8140828013420105","0.8140828013420105","0.8140828013420105","0.8480313420295715","0.8480313420295715","0.8480313420295715"
"341","0.8142173290252686","0.8142173290252686","0.8142173290252686","0.8450078368186951","0.8450078368186951","0.8450078368186951"
"342","0.8140791654586792","0.8140791654586792","0.8140791654586792","0.8470728397369385","0.8470728397369385","0.8470728397369385"
"343","0.8140996694564819","0.8140996694564819","0.8140996694564819","0.8483846187591553","0.8483846187591553","0.8483846187591553"
"344","0.8143215775489807","0.8143215775489807","0.8143215775489807","0.8479787707328796","0.8479787707328796","0.8479787707328796"
"345","0.8142774105072021","0.8142774105072021","0.8142774105072021","0.8476772308349609","0.8476772308349609","0.8476772308349609"
"346","0.8143796324729919","0.8143796324729919","0.8143796324729919","0.8465009927749634","0.8465009927749634","0.8465009927749634"
"347","0.8147077560424805","0.8147077560424805","0.8147077560424805","0.8480414152145386","0.8480414152145386","0.8480414152145386"
"348","0.8146872520446777","0.8146872520446777","0.8146872520446777","0.8478368520736694","0.8478368520736694","0.8478368520736694"
"349","0.8146072030067444","0.8146072030067444","0.8146072030067444","0.8472243547439575","0.8472243547439575","0.8472243547439575"
"350","0.8148510456085205","0.8148510456085205","0.8148510456085205","0.8480053544044495","0.8480053544044495","0.8480053544044495"
"351","0.8149051070213318","0.8149051070213318","0.8149051070213318","0.8485156297683716","0.8485156297683716","0.8485156297683716"
"352","0.8148832321166992","0.8148832321166992","0.8148832321166992","0.847801685333252","0.847801685333252","0.847801685333252"
"353","0.8145864009857178","0.8145864009857178","0.8145864009857178","0.8472208976745605","0.8472208976745605","0.8472208976745605"
"354","0.8149718046188354","0.8149718046188354","0.8149718046188354","0.848081111907959","0.848081111907959","0.848081111907959"
"355","0.8152719736099243","0.8152719736099243","0.8152719736099243","0.847556471824646","0.847556471824646","0.847556471824646"
"356","0.8151232004165649","0.8151232004165649","0.8151232004165649","0.847930908203125","0.847930908203125","0.847930908203125"
"357","0.8153488636016846","0.8153488636016846","0.8153488636016846","0.8463336229324341","0.8463336229324341","0.8463336229324341"
"358","0.8153243660926819","0.8153243660926819","0.8153243660926819","0.8483278155326843","0.8483278155326843","0.8483278155326843"
"359","0.815557599067688","0.815557599067688","0.815557599067688","0.8470004796981812","0.8470004796981812","0.8470004796981812"
"360","0.8149776458740234","0.8149776458740234","0.8149776458740234","0.8480727672576904","0.8480727672576904","0.8480727672576904"
"361","0.8156824111938477","0.8156824111938477","0.8156824111938477","0.8473222255706787","0.8473222255706787","0.8473222255706787"
"362","0.815355658531189","0.815355658531189","0.815355658531189","0.8470797538757324","0.8470797538757324","0.8470797538757324"
"363","0.8157296180725098","0.8157296180725098","0.8157296180725098","0.8474286794662476","0.8474286794662476","0.8474286794662476"
"364","0.8158086538314819","0.8158086538314819","0.8158086538314819","0.8471841812133789","0.8471841812133789","0.8471841812133789"
"365","0.8159144520759583","0.8159144520759583","0.8159144520759583","0.8478075265884399","0.8478075265884399","0.8478075265884399"
"366","0.8159328699111938","0.8159328699111938","0.8159328699111938","0.8468073010444641","0.8468073010444641","0.8468073010444641"
"367","0.8160567283630371","0.8160567283630371","0.8160567283630371","0.8473619222640991","0.8473619222640991","0.8473619222640991"
"368","0.8161389827728271","0.8161389827728271","0.8161389827728271","0.8465765714645386","0.8465765714645386","0.8465765714645386"
"369","0.8162039518356323","0.8162039518356323","0.8162039518356323","0.845333993434906","0.845333993434906","0.845333993434906"
"370","0.8163084983825684","0.8163084983825684","0.8163084983825684","0.846031904220581","0.846031904220581","0.846031904220581"
"371","0.8163884878158569","0.8163884878158569","0.8163884878158569","0.8470665216445923","0.8470665216445923","0.8470665216445923"
"372","0.8163944482803345","0.8163944482803345","0.8163944482803345","0.8460217714309692","0.8460217714309692","0.8460217714309692"
"373","0.8166260123252869","0.8166260123252869","0.8166260123252869","0.8473539352416992","0.8473539352416992","0.8473539352416992"
"374","0.8164958357810974","0.8164958357810974","0.8164958357810974","0.8473371863365173","0.8473371863365173","0.8473371863365173"
"375","0.8166440725326538","0.8166440725326538","0.8166440725326538","0.8471746444702148","0.8471746444702148","0.8471746444702148"
"376","0.816866934299469","0.816866934299469","0.816866934299469","0.8469484448432922","0.8469484448432922","0.8469484448432922"
"377","0.8167444467544556","0.8167444467544556","0.8167444467544556","0.8471935391426086","0.8471935391426086","0.8471935391426086"
"378","0.8169621229171753","0.8169621229171753","0.8169621229171753","0.8461000323295593","0.8461000323295593","0.8461000323295593"
"379","0.8164509534835815","0.8164509534835815","0.8164509534835815","0.8456429243087769","0.8456429243087769","0.8456429243087769"
"380","0.817016065120697","0.817016065120697","0.817016065120697","0.8461792469024658","0.8461792469024658","0.8461792469024658"
"381","0.8166466355323792","0.8166466355323792","0.8166466355323792","0.846895694732666","0.846895694732666","0.846895694732666"
"382","0.8171783685684204","0.8171783685684204","0.8171783685684204","0.8471453189849854","0.8471453189849854","0.8471453189849854"
"383","0.8168367147445679","0.8168367147445679","0.8168367147445679","0.8470942974090576","0.8470942974090576","0.8470942974090576"
"384","0.8168695569038391","0.8168695569038391","0.8168695569038391","0.8468800783157349","0.8468800783157349","0.8468800783157349"
"385","0.816988468170166","0.816988468170166","0.816988468170166","0.8472596406936646","0.8472596406936646","0.8472596406936646"
"386","0.8173234462738037","0.8173234462738037","0.8173234462738037","0.8468005657196045","0.8468005657196045","0.8468005657196045"
"387","0.8174085021018982","0.8174085021018982","0.8174085021018982","0.8464598655700684","0.8464598655700684","0.8464598655700684"
"388","0.817147970199585","0.817147970199585","0.817147970199585","0.8476970791816711","0.8476970791816711","0.8476970791816711"
"389","0.8176745176315308","0.8176745176315308","0.8176745176315308","0.8465062379837036","0.8465062379837036","0.8465062379837036"
"390","0.8177437782287598","0.8177437782287598","0.8177437782287598","0.8469849824905396","0.8469849824905396","0.8469849824905396"
"391","0.8175332546234131","0.8175332546234131","0.8175332546234131","0.8475639820098877","0.8475639820098877","0.8475639820098877"
"392","0.81788569688797","0.81788569688797","0.81788569688797","0.8466631174087524","0.8466631174087524","0.8466631174087524"
"393","0.8176031112670898","0.8176031112670898","0.8176031112670898","0.8468953371047974","0.8468953371047974","0.8468953371047974"
"394","0.8176553845405579","0.8176553845405579","0.8176553845405579","0.8461982011795044","0.8461982011795044","0.8461982011795044"
"395","0.8180612325668335","0.8180612325668335","0.8180612325668335","0.84467613697052","0.84467613697052","0.84467613697052"
"396","0.8177682161331177","0.8177682161331177","0.8177682161331177","0.846021294593811","0.846021294593811","0.846021294593811"
"397","0.8179024457931519","0.8179024457931519","0.8179024457931519","0.8455065488815308","0.8455065488815308","0.8455065488815308"
"398","0.817773699760437","0.817773699760437","0.817773699760437","0.845730185508728","0.845730185508728","0.845730185508728"
"399","0.8183749914169312","0.8183749914169312","0.8183749914169312","0.8464471101760864","0.8464471101760864","0.8464471101760864"
"400","0.8181127309799194","0.8181127309799194","0.8181127309799194","0.8462861776351929","0.8462861776351929","0.8462861776351929"
"401","0.8185393810272217","0.8185393810272217","0.8185393810272217","0.84706711769104","0.84706711769104","0.84706711769104"
"402","0.8182733058929443","0.8182733058929443","0.8182733058929443","0.8446916341781616","0.8446916341781616","0.8446916341781616"
"403","0.818683385848999","0.818683385848999","0.818683385848999","0.845280647277832","0.845280647277832","0.845280647277832"
"404","0.818662166595459","0.818662166595459","0.818662166595459","0.8459209203720093","0.8459209203720093","0.8459209203720093"
"405","0.8187365531921387","0.8187365531921387","0.8187365531921387","0.8460559844970703","0.8460559844970703","0.8460559844970703"
"406","0.8188044428825378","0.8188044428825378","0.8188044428825378","0.8457935452461243","0.8457935452461243","0.8457935452461243"
"407","0.8187911510467529","0.8187911510467529","0.8187911510467529","0.8461996912956238","0.8461996912956238","0.8461996912956238"
"408","0.8188385963439941","0.8188385963439941","0.8188385963439941","0.8468047976493835","0.8468047976493835","0.8468047976493835"
"409","0.8186793327331543","0.8186793327331543","0.8186793327331543","0.8457441926002502","0.8457441926002502","0.8457441926002502"
"410","0.8187533020973206","0.8187533020973206","0.8187533020973206","0.8459467887878418","0.8459467887878418","0.8459467887878418"
"411","0.8190805315971375","0.8190805315971375","0.8190805315971375","0.8469120860099792","0.8469120860099792","0.8469120860099792"
"412","0.8191478252410889","0.8191478252410889","0.8191478252410889","0.8441147804260254","0.8441147804260254","0.8441147804260254"
"413","0.8194358944892883","0.8194358944892883","0.8194358944892883","0.8466805815696716","0.8466805815696716","0.8466805815696716"
"414","0.819297194480896","0.819297194480896","0.819297194480896","0.8454313278198242","0.8454313278198242","0.8454313278198242"
"415","0.8195979595184326","0.8195979595184326","0.8195979595184326","0.8468761444091797","0.8468761444091797","0.8468761444091797"
"416","0.8196097612380981","0.8196097612380981","0.8196097612380981","0.8451364040374756","0.8451364040374756","0.8451364040374756"
"417","0.8195928335189819","0.8195928335189819","0.8195928335189819","0.8458936810493469","0.8458936810493469","0.8458936810493469"
"418","0.8199393153190613","0.8199393153190613","0.8199393153190613","0.8461018800735474","0.8461018800735474","0.8461018800735474"
"419","0.8197773098945618","0.8197773098945618","0.8197773098945618","0.8453766703605652","0.8453766703605652","0.8453766703605652"
"420","0.8195410966873169","0.8195410966873169","0.8195410966873169","0.8459912538528442","0.8459912538528442","0.8459912538528442"
"421","0.8199819326400757","0.8199819326400757","0.8199819326400757","0.8461312055587769","0.8461312055587769","0.8461312055587769"
"422","0.8196567893028259","0.8196567893028259","0.8196567893028259","0.844493567943573","0.844493567943573","0.844493567943573"
"423","0.8199865818023682","0.8199865818023682","0.8199865818023682","0.8444975018501282","0.8444975018501282","0.8444975018501282"
"424","0.820000410079956","0.820000410079956","0.820000410079956","0.8445662260055542","0.8445662260055542","0.8445662260055542"
"425","0.8203584551811218","0.8203584551811218","0.8203584551811218","0.8453739285469055","0.8453739285469055","0.8453739285469055"
"426","0.8201684355735779","0.8201684355735779","0.8201684355735779","0.8452949523925781","0.8452949523925781","0.8452949523925781"
"427","0.8205649852752686","0.8205649852752686","0.8205649852752686","0.8444466590881348","0.8444466590881348","0.8444466590881348"
"428","0.8198971748352051","0.8198971748352051","0.8198971748352051","0.8442027568817139","0.8442027568817139","0.8442027568817139"
"429","0.8203988671302795","0.8203988671302795","0.8203988671302795","0.8452402353286743","0.8452402353286743","0.8452402353286743"
"430","0.8203588724136353","0.8203588724136353","0.8203588724136353","0.844318151473999","0.844318151473999","0.844318151473999"
"431","0.8208272457122803","0.8208272457122803","0.8208272457122803","0.8441911935806274","0.8441911935806274","0.8441911935806274"
"432","0.8206358551979065","0.8206358551979065","0.8206358551979065","0.8455716371536255","0.8455716371536255","0.8455716371536255"
"433","0.820691704750061","0.820691704750061","0.820691704750061","0.845350980758667","0.845350980758667","0.845350980758667"
"434","0.8209357857704163","0.8209357857704163","0.8209357857704163","0.8445256948471069","0.8445256948471069","0.8445256948471069"
"435","0.8205558657646179","0.8205558657646179","0.8205558657646179","0.8441323041915894","0.8441323041915894","0.8441323041915894"
"436","0.8208231329917908","0.8208231329917908","0.8208231329917908","0.8444001078605652","0.8444001078605652","0.8444001078605652"
"437","0.8211065530776978","0.8211065530776978","0.8211065530776978","0.84434974193573","0.84434974193573","0.84434974193573"
"438","0.8207112550735474","0.8207112550735474","0.8207112550735474","0.8449822664260864","0.8449822664260864","0.8449822664260864"
"439","0.8213185667991638","0.8213185667991638","0.8213185667991638","0.843913733959198","0.843913733959198","0.843913733959198"
"440","0.8211880922317505","0.8211880922317505","0.8211880922317505","0.8416434526443481","0.8416434526443481","0.8416434526443481"
"441","0.8214318156242371","0.8214318156242371","0.8214318156242371","0.8420047760009766","0.8420047760009766","0.8420047760009766"
"442","0.8215039372444153","0.8215039372444153","0.8215039372444153","0.8439964056015015","0.8439964056015015","0.8439964056015015"
"443","0.8210494518280029","0.8210494518280029","0.8210494518280029","0.8436094522476196","0.8436094522476196","0.8436094522476196"
"444","0.8212298154830933","0.8212298154830933","0.8212298154830933","0.8447691202163696","0.8447691202163696","0.8447691202163696"
"445","0.8213217854499817","0.8213217854499817","0.8213217854499817","0.8435903787612915","0.8435903787612915","0.8435903787612915"
"446","0.8213605880737305","0.8213605880737305","0.8213605880737305","0.8444833755493164","0.8444833755493164","0.8444833755493164"
"447","0.821610689163208","0.821610689163208","0.821610689163208","0.8449949026107788","0.8449949026107788","0.8449949026107788"
"448","0.821148693561554","0.821148693561554","0.821148693561554","0.8441596031188965","0.8441596031188965","0.8441596031188965"
"449","0.8218903541564941","0.8218903541564941","0.8218903541564941","0.8431007266044617","0.8431007266044617","0.8431007266044617"
